"","id","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta"
"508",6325226,"HOTEL PARRAL","",721112,"Hoteles sin otros servicios integrados","6 a 10 personas","CALLE","CAMELIA","CALLE","SOTO","CALLE","LERDO","CALLE","DEGOLLADO",106,"","","",NA,"104","COLONIA","GUERRERO","","","",6300,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","574",7,"","","","Fijo",19.44632155,-99.14299509,"2010-07"
"509",6259232,"HOTEL PATRIA","",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","CALLE","REPUBLICA DEL SALVADOR","CALLE","PASAJE MESONES-SALVADOR","CALLE","CORREO MAYOR","CALLE","MESONES",137,"","","",NA,"","COLONIA","CENTR0","","","",6090,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","907",1,"","","","Fijo",19.42882757,-99.13126312,"2010-07"
"510",6315241,"HOTEL PEDREGAL PALACE S.A DE C.V.","GRUPO VISIÓN PARK SA DE CV",721111,"Hoteles con otros servicios integrados","51 a 100 personas","PERIFERICO","BOULEVARD ADOLFO RUÍZ CORTINES","AVENIDA","SAN JERÓNIMO","CALLE","TARASQUILLO","AVENIDA","MÉXICO-CONTRERAS",3487,"","","",NA,"","COLONIA","SAN JERÓNIMO LIDICE","","","",10400,9,"CIUDAD DE MÉXICO",8,"La Magdalena Contreras",1,"La Magdalena Contreras","194",25,"","AROSALES@PEDREGALPALACE.COM.MX","WWW.PEDREGALPALACE.COM.MX","Fijo",19.32093956,-99.22099279,"2010-07"
"511",6325352,"HOTEL PENSIL","HOTELERA PENSIL SA DE CV",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","CALLE","LAGO BOLSENA","CALLE","LAGO HIELMAR","CALLE","LAGO LADOGA","CALLE","LAGO LADOGA",21,"","","",0,"","COLONIA","MODELO PENSIL","","","",11450,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","393",22,"","HOTELPENSIL@PRODIGY.NET.MX","","Fijo",19.44649183,-99.19092412,"2010-07"
"512",6259213,"HOTEL PIET","PROMOTORA HOTEL RIO MIÑO",721112,"Hoteles sin otros servicios integrados","6 a 10 personas","CALZADA","CALZADA DE GUADALUPE","CIRCUITO","INTERIOR (AVENIDA RIO CONSULADO)","CALLE","LUDWING VAN BEETHOVEN","CALZADA","CALZADA DE GUADALUPE",152,"A","","",NA,"","CIUDAD","PERELVILLO","","","",6220,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","127",16,"","","","Fijo",19.46024504,-99.12695515,"2010-07"
"513",6325427,"HOTEL PIGAL","",721112,"Hoteles sin otros servicios integrados","0 a 5 personas","CERRADA","CERRADA DE OROZCO Y BERRA","AVENIDA","PUENTE DE ALVARADO","CALLE","MINA","CALLE","BUENAVISTA",28,"","","",NA,"","COLONIA","BUENAVISTA","","","",6350,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","049A",13,"","","","Fijo",19.43979555,-99.15188719,"2010-07"
"514",6323637,"HOTEL PIRAMIDES","HOTEL PIRAMIDES SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","EJE VIAL","8 SUR (JOSE MARIA RICO)","EJE VIAL","2 PONIENTE (GABRIEL MANCERA)","CALLE","AMORES","CALLE","PARROQUIA",632,"","","",NA,"","COLONIA","DEL VALLE","","","",3100,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","810",5,"","","","Fijo",19.36688213,-99.1696952,"2010-07"
"515",6257029,"HOTEL PISA","",721111,"Hoteles con otros servicios integrados","11 a 30 personas","AVENIDA","Insurgentes Centro","AVENIDA","Avenida República","CALLE","Tomás Alva Edison","CALLE","Ezequiel Montes",58,"","","",0,"","COLONIA","TABACALERA","","","",6030,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","070A",6,"","","","Fijo",19.43734933,-99.15651782,"2010-07"
"516",6325173,"HOTEL PLANET","HOTEL SANTA LUCIA SA DE CV",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","AVENIDA","EMILIO CARRANZA","CALLE","ORIENTE 162","CALLE","ORIENTE 164","CALLE","ORIENTE 162",209,"","","",0,"","COLONIA","MOCTEZUMA 2 SECCION","","","",15530,9,"CIUDAD DE MÉXICO",17,"Venustiano Carranza",1,"Venustiano Carranza","653",13,"","HPLANETDF@HOTMAIL.COM","","Fijo",19.43095164,-99.09784972,"2010-07"
"517",6325410,"HOTEL PLATINO","",721112,"Hoteles sin otros servicios integrados","6 a 10 personas","CALLE","PLATINO","EJE VIAL","2 ORIENTE (HONORABLE CONGRESO DE LA UNION)","CALLE","BABBIT","CALLE","PLOMO",298,"","","",NA,"","COLONIA","FELIPE ANGELES","","","",15310,9,"CIUDAD DE MÉXICO",17,"Venustiano Carranza",1,"Venustiano Carranza","47",41,"","","","Fijo",19.45369945,-99.11453197,"2010-07"
"518",6259238,"HOTEL PLAZA BELICES","PROMOTORA ANTONIO CASO SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","AVENIDA","Parque Vía","CALLE","Francisco Lorenzana","CIRCUITO","Interior (Calzada Melchor Ocampo)","CALLE","Francisco Díaz Covarrubias",207,"","","",0,"","COLONIA","SAN RAFAEL","","","",6470,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","678",19,"","HOTELPBELICES@GMAIL.COM","","Fijo",19.43606511,-99.16863772,"2010-07"
"519",6309530,"HOTEL PLAZA CAMARONES","HOTEL PLAZA CAMARONES SA DE CV",721113,"Moteles","31 a 50 personas","EJE VIAL","3 NORTE (CUITLÁHUAC)","AVENIDA","CALZADA CAMARONES","CERRADA","TORONJA","CALLE","CENTRAL",3369,"","","",NA,"","COLONIA","SAN BERNABÉ","","","",2830,9,"CIUDAD DE MÉXICO",2,"Azcapotzalco",1,"Azcapotzalco","716",15,"","JAOS75@GMAIL.COM","","Fijo",19.46837361,-99.17561575,"2010-07"
"520",8736340,"HOTEL PLAZA EL MESON","SIXTGABIE SA DE CV",721112,"Hoteles sin otros servicios integrados","0 a 5 personas","CALLE","GLADIOLA","CALLE","AVENIDA MEXICO","CALLE","DIAGONAL GLADIOLA","CALLE","MARGARITA MAZA DE JUÁREZ",6,"","","",NA,"","BARRIO","SAN ANTONIO","","","",16000,9,"CIUDAD DE MÉXICO",13,"Xochimilco",1,"Xochimilco","211",17,"","","","Fijo",19.26398734,-99.10823182,"2019-11"
"521",6313935,"HOTEL PLAZA LAS TORRES","HOTEL PLAZA LAS TORRES SA DE CV",721111,"Hoteles con otros servicios integrados","0 a 5 personas","CALLE","IGNACIO ZARAGOZA","CALLE","LUIS ECHEVERRIA","CALLE","BENITO JUAREZ","PERIFERICO","CANAL DE GARAY",47,"","","",0,"SN","COLONIA","AÑO DE JUÁREZ","","","",9780,9,"CIUDAD DE MÉXICO",7,"Iztapalapa",1,"Iztapalapa","198A",11,"","PLAZALASTORRES2009@GMAIL.COM","","Fijo",19.31774941,-99.07292568,"2010-07"
"522",6259187,"HOTEL PLAZA LUAR","GRUPO ROESCA SA DE CV",721111,"Hoteles con otros servicios integrados","6 a 10 personas","CIRCUITO","INTERIOR (CALZADA MELCHOR OCAMPO)","CALLE","RÍO NILO","EJE VIAL","3 PONIENTE (RÍO MISSISSIPI)","CALLE","RÍO NAZAS",336,"","","",NA,"","COLONIA","CUAUHTEMOC","","","",6500,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","926",7,"","PLAZALUARHOTEL@GMAIL.COM","","Fijo",19.43025964,-99.17306678,"2010-07"
"523",6304143,"HOTEL PLAZA MADRID","HOTELERA PARMA SA",721111,"Hoteles con otros servicios integrados","31 a 50 personas","CALLE","MADRID","CALLE","PARÍS","CALLE","MAESTRO ANTONIO CASO","CALLE","MAESTRO ANTONIO CASO",13,"","","",NA,"","COLONIA","TABACALERA","","","",6030,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","070A",13,"","CONTADOR@PLAZAMADRIDHOTEL.COM","WWW.PLAZAMADRIDHOTEL.COM","Fijo",19.43342465,-99.15676879,"2010-07"
"524",6307451,"HOTEL PLAZA SAN JUAN","HOTELERA MACEDA SA DE CV",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","AVENIDA","CALZADA GENERAL IGNACIO ZARAGOZA","CALLE","ORIENTE 247","CALLE","ORIENTE 245D","CALLE","SUR 4C",1011,"","","",NA,"","COLONIA","AGRÍCOLA ORIENTAL","","","",8500,9,"CIUDAD DE MÉXICO",6,"Iztacalco",1,"Iztacalco","019A",14,"","ESQUEDASALAS04@GMAIL.COM","","Fijo",19.40252626,-99.06696397,"2014-12"
"525",6305253,"HOTEL PLAZA SOLIS","INMOBILIARIA FIPARO SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","ANTONIO DE SOLÍS","CALLE","5 DE FEBRERO","CALLE","ISABEL LA CATÓLICA","CALLE","MANUEL CABALLERO",101,"","","",0,"","COLONIA","OBRERA","","","",6800,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","1407",1,"","FACTURAELECTRONICA@HOTELPLAZASOLIS.COM.MX","WWW.HOTELPLAZASOLIS.COM.MX","Fijo",19.40956128,-99.13904976,"2010-07"
"526",6257350,"HOTEL PLAZA TOREO","HOTELERA EUROPA SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","AVENIDA","Calzada Ingenieros Militares","CALLE","Prolongación Sanctórum","AVENIDA","Río San Joaquín","OTRO (ESPECIFIQUE)","Ninguno",102,"","","",0,"","COLONIA","LOMAS DE SOTELO","","","",11200,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","228",4,"","","","Fijo",19.45324149,-99.21792988,"2010-07"
"527",6258458,"HOTEL PLAZA VAQUERITOS","INMOBILIARIA VAQUERITOS SA DE CV",721113,"Moteles","11 a 30 personas","OTRO (ESPECIFIQUE)","DIVISION DEL NORTE","CALLE","PLAN POLÍTICO SOCIAL","CALLE","10 DE ABRIL DE 1919","CALLE","10 DE ABRIL DE 1919",4888,"","","",0,"","COLONIA","SAN LORENZO LA CEBADA","","","",16034,9,"CIUDAD DE MÉXICO",13,"Xochimilco",1,"Xochimilco","1224",36,"","MALMANZASALINAS@GMAIL.COM","","Fijo",19.28200179,-99.12443657,"2014-12"
"528",6258200,"HOTEL POLANCO","INMOBILIARIA NOVA SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","EDGAR ALLAN POE","CALLE","LUDOVICO ARIOSTO","CALLE","CAMPOS ELISEOS","CALLE","LUDOVICO ARIOSTO",8,"","","",NA,"","COLONIA","POLANCO CHAPULTEPEC","","","",11560,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","745",13,"","GERHPOLANCO@GMAIL.COM","WWW.HOTELPOLANCO.COM","Fijo",19.42877986,-99.20035275,"2012-06"
"529",6325343,"HOTEL POLIMPO","IMPULSORA MEXICANA DE HOTELES SA",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","PETRÓLEOS MEXICANOS","EJE VIAL","3 NORTE (CALZADA SAN ISIDRO)","CALLE","MIGUEL LERDO DE TEJADA","AVENIDA","TEZOZÓMOC",90,"","","",0,"SN","COLONIA","AMPLIACIÓN PETROLERA","","","",2480,9,"CIUDAD DE MÉXICO",2,"Azcapotzalco",1,"Azcapotzalco","1023",7,"","HOTELPOLIMPO@GMAIL.COM","","Fijo",19.4840464,-99.19544694,"2010-07"
"530",6259197,"HOTEL POLLY","",721112,"Hoteles sin otros servicios integrados","6 a 10 personas","CALLE","OROZCO Y BERRA","CALLE","ZARAGOZA","CALLE","SALGADO","CALLE","MINA",25,"","","",NA,"","COLONIA","BUENAVISTA","","","",6300,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","610",16,"","","","Fijo",19.43942714,-99.15018516,"2010-07"
"531",6325316,"HOTEL POLO","",721112,"Hoteles sin otros servicios integrados","6 a 10 personas","CALLE","DOCTOR M. GARCIA DIEGO","CALLE","DOCTOR JOSE TERRES","CALLE","DOCTOR AGUSTIN ANDRADE","CALLE","DOCTOR AGUSTÍN ANDRADE",67,"","","",NA,"","COLONIA","DOCTORES","","","",6720,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","113A",1,"","","","Fijo",19.41624817,-99.1468199,"2010-07"
"532",873715,"HOTEL POP LIFE","DESARROLLO SEBASTIAN DEL PIOMBO SA DE CV",721113,"Moteles","31 a 50 personas","CIRCUITO","INTERIOR (AVENIDA REVOLUCIÓN)","CALLE","ANDREA DEL CASTAGNO","CALLE","SEBASTIÁN DEL PIOMBO","CALLE","MIGUEL ÁNGEL BUONARROTI",337,"","","",NA,"","COLONIA","NONOALCO","","","",3700,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","558",6,"","","WWW.POPLIFEHOTEL.COM","Fijo",19.38231356,-99.18698092,"2014-12"
"533",6324396,"HOTEL PORTALES","ARRENDADORA DE INMUEBLES SUIZA SA DE CV",721112,"Hoteles sin otros servicios integrados","31 a 50 personas","CALLE","SUIZA","CALZADA","CALZADA DE TLALPAN","CALLE","MIRAFLORES","EJE VIAL","7 SUR (MUNICIPIO LIBRE)",46,"","","",NA,"","COLONIA","PORTALES ORIENTE","","","",3570,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","878",19,"","","","Fijo",19.36853711,-99.14137486,"2010-07"
"534",6257436,"HOTEL PORTO ALEGRE ESSDISA","",721111,"Hoteles con otros servicios integrados","6 a 10 personas","CALLE","Norte 13","CALLE","Poniente 110","CALLE","Poniente 108","CALLE","Norte 11-A",535,"","","",0,"","COLONIA","MAGDALENA DE LAS SALINAS","","","",7760,9,"CIUDAD DE MÉXICO",5,"Gustavo A. Madero",1,"Gustavo A. Madero","1557",25,"","","","Fijo",19.47624992,-99.14682254,"2014-12"
"535",6721288,"HOTEL POSADA JACARANDAS SA DE CV","HOTEL POSADA JACARANDAS SA DE CV",721111,"Hoteles con otros servicios integrados","0 a 5 personas","CALLE","PATINADORES","CALZADA","DE TLALPAN","CALLE","GOLF","CALLE","CERRO DE JESUS",75,"","","",0,"","COLONIA","COUNTRY CLUB","","","",NA,9,"CIUDAD DE MÉXICO",3,"Coyoacán",1,"Coyoacán","75",2,"0","","","Fijo",19.34598687,-99.14457063,"2016-01"
"536",6259135,"HOTEL PRADO FLORESTA","INMOBILIARIA TRUBIA SA DE CV",721111,"Hoteles con otros servicios integrados","6 a 10 personas","CALLE","Doctor Valenzuela","CALLE","Doctor Pascua","CALLE","Doctor Lavista","CALLE","Doctor Agustín Andrade",51,"","","",0,"","COLONIA","DOCTORES","","","",6720,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","1036",8,"","","","Fijo",19.42330142,-99.14379737,"2010-07"
"537",6304308,"HOTEL PREMIER","HOTEL PREMIER SA",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","ATENAS","CALLE","GENERAL PRIM","CALLE","MILÁN","CALLE","ATENAS",72,"","","",0,"SN","COLONIA","JUÁREZ","","","",6600,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","856",17,"","SELENE.CANIZAL@OAMYASOCIADOS.COM","","Fijo",19.43127713,-99.15658637,"2010-07"
"538",6309118,"HOTEL PRESIDENTE INTERCONTINENTAL CIUDAD DE MEXICO","INMOBILIARIA SAN JOSE DEL CABO SA DE CV",721111,"Hoteles con otros servicios integrados","251 y más personas","AVENIDA","CAMPOS ELISEOS","CALLE","ARQUÍMEDES","CALLE","JORGE ELLIOT","CALLE","ANDRÉS BELLO",218,"","","",0,"","COLONIA","CHAPULTEPEC POLANCO","","","",11560,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","779",3,"","NORMA_ARMENTA@GRUPOPRESIDENTE.COM","","Fijo",19.42778677,-99.19353797,"2011-03"
"539",6315115,"HOTEL PRESIDENTE INTER-CONTINENTAL CIUDAD DE MÉXICO","INMOBILIARIA HOTELERA EL PRESIDENTE SAN JOSE DEL CABO SAPI DE CV",721111,"Hoteles con otros servicios integrados","251 y más personas","AVENIDA","CAMPOS ELÍSEOS","CALLE","JORGE BERNAD SHAW","PERIFERICO","BOULEVARD MANUEL ÁVILA CAMACHO","CALLE","ANDRÉS BELLO",218,"","","",0,"","COLONIA","POLANCO","","","",11560,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","779",3,"","ERICA_RAMIREZ@GRUPOPRESIDENTE.COM","WWW.PRESIDENTEICMEXICO.COM","Fijo",19.42778279,-99.1935601,"2010-07"
"540",6323834,"HOTEL PRINCESA","CATACA SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","AVENIDA","TLALPAN","CALLE","LUISA","CALZADA","CALZADA DE TLALPAN","CALLE","LAURA",952,"","","",NA,"","COLONIA","NATIVITAS","","","",3500,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","051A",23,"","HOTAL.PRINCESA@LIVE.COM.MX","","Fijo",19.38397781,-99.13923537,"2010-07"
"541",6325017,"HOTEL PRINCIPAL","HOTEL PRINCIPAL SC DE RL",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","CALLE","BOLIVAR","CALLE","FRANCISCO I. MADERO","CALLE","16 DE SEPTIEMBRE","CALLE","FRAY PEDRO DE GANTE",29,"","","",0,"","COLONIA","CENTRO (ÁREA 2)","","","",6000,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","767",4,"5545084504","","WWW.HOTELPRINCIPAL.COM","Fijo",19.43290934,-99.13848373,"2010-07"
"542",6325374,"HOTEL PRINCIPE","VIADU SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","VIADUCTO","PRESIDENTE MIGUEL ALEMAN","CALLE","SINDICALISMO","CALLE","AGRARISMO","CALLE","JOSÉ MARTÍ",113,"","EDIFICIO SIN NOMBRE","PLANTA BAJA",NA,"","COLONIA","ESCANDON","","","",11800,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","1226",11,"","HOTEL.PRINCIPE@LIVE.COM.MX","","Fijo",19.39897474,-99.17383074,"2010-07"
"543",6325190,"HOTEL PRO HOGAR","HOTEL PRO HOGAR SA DE CV",721112,"Hoteles sin otros servicios integrados","0 a 5 personas","CALLE","17","CALLE","CENTRAL SUR","CALLE","24","CALLE","15",104,"","","",NA,"","COLONIA","PRO HOGAR","","","",2600,9,"CIUDAD DE MÉXICO",2,"Azcapotzalco",1,"Azcapotzalco","415",16,"","HPROGAR@HOTMAIL.COM","","Fijo",19.47419353,-99.14980351,"2010-07"
"544",6325372,"HOTEL PROGRESO","HOTELERA GECA SA DE CV",721112,"Hoteles sin otros servicios integrados","6 a 10 personas","CALLE","CERRADA LA PAZ","CALLE","AVENIDA PROGRESO","CALLE","JOSE MARTI","CALLE","GENERAL FRANCISCO MURGUÍA",7,"","","",0,"","COLONIA","ESCANDON","","","",11800,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","118A",18,"","ALTERNATIVAHOTEL@GMAIL.COM","","Fijo",19.40533108,-99.18209127,"2010-07"
"545",6257041,"HOTEL PUEBLA","OPERADORA TURISTICA PREMIUN SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","PUEBLA","CALLE","GUAYMAS","CALLE","MORELIA","CALLE","GUAYMAS",36,"","","",NA,"","COLONIA","ROMA NORTE","","","",6700,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","1017",3,"","HOTELPUEBLA@HOTMAIL.COM","","Fijo",19.42372954,-99.15584503,"2010-07"
"546",6325168,"HOTEL PUENTE","",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","AVENIDA","4","CALLE","C","CALLE","B","CALZADA","GENERAL IGNACIO ZARAGOZA",18,"","","",NA,"","COLONIA","GENERAL IGNACIO ZARAGOZA","","","",15000,9,"CIUDAD DE MÉXICO",17,"Venustiano Carranza",1,"Venustiano Carranza","1153",6,"","","","Fijo",19.41949237,-99.09839603,"2010-07"
"547",6259086,"HOTEL QUINTA AVENIDA","TROULA40 SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CALLE","CALLE 7","CALLE","VICENTE RAMÍREZ","CALLE","RETORNO ANA MARÍA","VIADUCTO","CALLE 7",140,"","","",0,"","COLONIA","AGRÍCOLA PANTITLÁN","","","",9999,9,"CIUDAD DE MÉXICO",6,"Iztacalco",1,"Iztacalco","109",2,"","COMPRASTROULA40@GMAIL.COM","WWW.QUINTAAVENIDAHOTEL.COM","Fijo",19.40603178,-99.05773909,"2010-07"
"548",6315544,"HOTEL QUINTA EL YAQUI","QUINTA EL YAQUI SA DE CV",721111,"Hoteles con otros servicios integrados","11 a 30 personas","CARRETERA","FEDERAL MÉXICO-TOLUCA (PROLONGACIÓN PASEO DE LA REFORMA)","CALLE","OCOTITLÁN","CERRADA","MÉXICO TOLUCA","CALLE","OCOTITLÁN",5440,"","HOTEL","PLANTA BAJA",0,"","COLONIA","EL MOLINITO","OTRO CONGLOMERADO","CARRETERA FEDERAL MEXICO TOLUCA","5440",5310,9,"CIUDAD DE MÉXICO",4,"Cuajimalpa de Morelos",1,"Cuajimalpa de Morelos","104",14,"","","","Fijo",19.36170084,-99.28788857,"2010-07"
"549",6258995,"HOTEL QUINTA LAS DELICIAS","",721112,"Hoteles sin otros servicios integrados","11 a 30 personas","CALLE","MIGUEL ANGEL BUONARROTI","CALLE","LUIS CARRACCI","CALLE","VAN DICK","CALLE","LEONARDO DA VINCI",14,"","","",0,"","COLONIA","NONOALCO","","","",3700,9,"CIUDAD DE MÉXICO",14,"Benito Juárez",1,"Benito Juárez","685",22,"","HOTELQUINTALASDELICIAS@YAHOO.COM.MX","","Fijo",19.37817064,-99.18849284,"2010-07"
"550",6323839,"HOTEL QUINTA RUBI","HOTEL QUINTA RUBI SA",721111,"Hoteles con otros servicios integrados","31 a 50 personas","CARRETERA","FEDERAL A CUERNAVACA","CALLE","ORQUÍDEA","CALLE","FLOR SILVESTRE","CALLE","ORQUÍDEA",5813,"","","",NA,"","COLONIA","SAN PEDRO CHIMALCOYOTL","","","",14630,9,"CIUDAD DE MÉXICO",12,"Tlalpan",1,"Tlalpan","1744",40,"","HOTELQUINTARUBI@HOTMAL.COM","","Fijo",19.2620888,-99.1741726,"2010-07"
"551",9298975,"HOTEL QUINTA TLALPAN","",721113,"Moteles","0 a 5 personas","CALZADA","CALZADA DE TLALPAN","CALLE","HUIPULCO","CALLE","SAN JUAN DE DIOS","CALLE","MEXICO XOCHIMILCO",4402,"","","",NA,"","COLONIA","PUEBLO DE SAN LORENZO HUIPULCO","","","",4730,9,"CIUDAD DE MÉXICO",12,"Tlalpan",1,"Tlalpan","430",1,"","HOTELQUINTATLALPAN@GMAIL.COM","WWW.HOTELQUINTATLAPAN.COM.MX","Fijo",19.29716949,-99.15250682,"2020-11"
"552",6304948,"HOTEL RAMADA REFORMA","HOTEL JENA SA DE CV",721111,"Hoteles con otros servicios integrados","51 a 100 personas","AVENIDA","PUENTE DE ALVARADO","EJE VIAL","1 PONIENTE (AVENIDA ROSALES)","CALLE","JESÚS DE TERÁN","CALLE","IGNACIO MARISCAL",22,"","","",0,"SN","COLONIA","TABACALERA","","","",6030,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","714",11,"","GERENCIA@RAMADAREFORMA.COM","WWW.RAMADAREFORMA.COM","Fijo",19.43798751,-99.15045008,"2010-07"
"553",6308079,"HOTEL RANCHO SAN DIEGO","HOTEL RANCHO SAN DIEGO SA DE CV",721111,"Hoteles con otros servicios integrados","0 a 5 personas","CALLE","KELVIN","CALLE","CALZADA GENERAL MARIANO ESCOBEDO","CALLE","HERSCHEL","CALLE","EUCLIDES",10,"","","",301,"3","COLONIA","ANZURES","","","",11590,9,"CIUDAD DE MÉXICO",16,"Miguel Hidalgo",1,"Miguel Hidalgo","068A",20,"","ventas1@hotmail.com","","Fijo",19.4344899,-99.18180905,"2010-07"
"554",6325399,"HOTEL REAL","",721112,"Hoteles sin otros servicios integrados","0 a 5 personas","CALLE","CABAÑA","CALLE","ADOLFO GURRION","CALLE","JUAN CUAMATZIN","CALLE","ROSARIO",76,"","","",0,"76","COLONIA","MERCED","","","",15810,9,"CIUDAD DE MÉXICO",17,"Venustiano Carranza",1,"Venustiano Carranza","687",6,"5558539709","","","Fijo",19.42358238,-99.12451092,"2010-07"
"555",6323674,"HOTEL REAL AZTECA","VILLAS &SUITES REAL AZTECA SA DE CV",721111,"Hoteles con otros servicios integrados","6 a 10 personas","CALZADA","CALZADA DE TLALPAN","CALLE","TLALMANALCO","AVENIDA","ESTADIO AZTECA","AVENIDA","ESTADIO AZTECA",3441,"","","",NA,"","COLONIA","SANTA ÚRSULA COAPA","","","",4650,9,"CIUDAD DE MÉXICO",3,"Coyoacán",1,"Coyoacán","1124",11,"","REALAZTECA@HOTMAIL.COM","","Fijo",19.30307721,-99.14642878,"2010-07"
"556",6309528,"HOTEL REAL CENTENARIO","",721112,"Hoteles sin otros servicios integrados","6 a 10 personas","AVENIDA","CENTENARIO","CALLE","MORELOS","CALLE","FRAY SEBASTIAN DE APARICIO","AVENIDA","FERROCARRIL HIDALGO",1911,"","","",NA,"","PUEBLO","SANTIAGO ATZACOALCO","","","",7040,9,"CIUDAD DE MÉXICO",5,"Gustavo A. Madero",1,"Gustavo A. Madero","1171",13,"","","","Fijo",19.49498973,-99.09827764,"2010-07"
"557",6313074,"HOTEL REAL DEL SUR","COMERCIALIZADORA SESTAR  SA DE CV",721111,"Hoteles con otros servicios integrados","101 a 250 personas","CALZADA","CALZADA DE TLALPAN","AVENIDA","DIVISIÓN DEL NORTE","CALZADA","CALZADA DE TLALPAN","AVENIDA","DIVISIÓN DEL NORTE",3640,"","","",NA,"","COLONIA","EL RELOJ","","","",4620,9,"CIUDAD DE MÉXICO",3,"Coyoacán",1,"Coyoacán","696",29,"","","","Fijo",19.32056111,-99.13858386,"2012-06"
"558",6305214,"HOTEL RECREO","HOTEL REC SA DE CV",721111,"Hoteles con otros servicios integrados","0 a 5 personas","CALLE","CALLEJÓN HORMIGUERO","CALLE","SAN MIGUEL","CALLE","ESCUELA MÉDICO MILITAR","AVENIDA","FRAY SERVANDO TERESA DE MIER",12,"","","",0,"","COLONIA","CENTRO","","","",6090,9,"CIUDAD DE MÉXICO",15,"Cuauhtémoc",1,"Cuauhtémoc","979",6,"","HRECREO@HOTMAIL.COM","","Fijo",19.42436074,-99.13156021,"2010-07"
